split,word,clip
val,one,099d52ad_nohash_1
val,one,32ad5b65_nohash_1
val,one,ad63d93c_nohash_0
val,bird,0e17f595_nohash_0
val,bird,f822b9bf_nohash_0
val,bird,e6e29c47_nohash_0
val,bird,b17f5ba0_nohash_2
val,bird,a8cf01bc_nohash_0
val,bird,d107dc42_nohash_0
val,zero,3aa6f4e2_nohash_0
val,zero,439c84f4_nohash_2
val,zero,48bfde8e_nohash_1
val,zero,27b9a84f_nohash_1
val,zero,5fadb538_nohash_1
val,zero,45692b02_nohash_2
val,zero,6c0f6493_nohash_3
val,zero,b17f5ba0_nohash_0
val,zero,56eb74ae_nohash_3
val,zero,1e02ffc5_nohash_2
val,zero,1e02ffc5_nohash_3
val,zero,1e02ffc5_nohash_1
val,zero,ef77b778_nohash_4
val,zero,56eb74ae_nohash_4
val,zero,7195ffa6_nohash_0
val,zero,73f20b00_nohash_1
val,zero,c6ee87a7_nohash_4
val,zero,8dc18a75_nohash_0
val,zero,ccca5655_nohash_1
val,zero,8a90cf67_nohash_2
val,zero,e11fbc6e_nohash_3
val,zero,dca2797e_nohash_3
val,zero,e95c70e2_nohash_0
val,zero,538e1856_nohash_0
val,zero,3c4aa5ef_nohash_3
val,seven,ff2b842e_nohash_3
val,seven,45692b02_nohash_1
val,seven,439c84f4_nohash_4
val,seven,171edea9_nohash_0
val,seven,525eaa62_nohash_0
val,seven,a1dd919f_nohash_0
val,seven,e71a9381_nohash_0
val,seven,3a929277_nohash_4
val,seven,067f61e2_nohash_4
val,seven,c6ee87a7_nohash_2
val,seven,8dc18a75_nohash_4
val,seven,f6a380e7_nohash_0
val,seven,4e6902d0_nohash_3
val,seven,93cf902e_nohash_0
val,seven,0ab3b47d_nohash_0
val,seven,264f471d_nohash_1
val,seven,7622d95b_nohash_0
val,seven,ce0cb033_nohash_1
val,seven,dca2797e_nohash_4
val,seven,50f55535_nohash_1
val,visual,07de53d3_nohash_0
val,visual,3a929277_nohash_0
val,visual,cc8b3228_nohash_0
val,visual,3a929277_nohash_3
val,visual,e71a9381_nohash_2
val,visual,525eaa62_nohash_2
val,visual,4e6902d0_nohash_1
val,visual,4e6902d0_nohash_0
val,visual,e11fbc6e_nohash_2
val,visual,31f01a8d_nohash_3
val,marvin,48bfde8e_nohash_0
val,marvin,6d818f6c_nohash_0
val,marvin,9cde5de8_nohash_0
val,marvin,ef77b778_nohash_0
val,marvin,026290a7_nohash_0
val,marvin,97ae8b25_nohash_1
val,marvin,fa52ddf6_nohash_0
val,marvin,b1edd209_nohash_0
val,marvin,b00dff7e_nohash_0
val,marvin,dca2797e_nohash_0
val,marvin,4d463b96_nohash_0
val,marvin,b0c0197e_nohash_1
val,marvin,bfbd0e6b_nohash_1
val,marvin,bfbd0e6b_nohash_0
val,two,ff2b842e_nohash_2
val,two,65ec06e5_nohash_0
val,two,f5e5e8b0_nohash_0
val,two,439c84f4_nohash_3
val,two,45692b02_nohash_0
val,two,45692b02_nohash_1
val,two,fa7895de_nohash_3
val,two,56eb74ae_nohash_0
val,two,3b853f44_nohash_0
val,two,c24d96eb_nohash_2
val,two,1e02ffc5_nohash_2
val,two,856eb138_nohash_0
val,two,e54a0f16_nohash_1
val,two,856eb138_nohash_2
val,two,1e02ffc5_nohash_0
val,two,19b05529_nohash_0
val,two,16db1582_nohash_0
val,two,73f20b00_nohash_1
val,two,0d82fd99_nohash_3
val,two,067f61e2_nohash_0
val,two,bc196f81_nohash_0
val,two,9190045a_nohash_0
val,two,099d52ad_nohash_1
val,house,d57febf0_nohash_0
val,house,9cde5de8_nohash_1
val,house,e8c3c5ca_nohash_1
val,house,edc53350_nohash_0
val,house,fc94edb0_nohash_0
val,house,b0c0197e_nohash_2
val,house,86478fab_nohash_0
val,six,a09f3d15_nohash_0
val,six,45692b02_nohash_2
val,six,edc53350_nohash_1
val,six,fc94edb0_nohash_1
val,six,64e48f55_nohash_0
val,six,0ea9c8ce_nohash_0
val,six,067f61e2_nohash_2
val,six,28ef2a01_nohash_0
val,six,c6ee87a7_nohash_4
val,six,0d82fd99_nohash_3
val,six,96c67073_nohash_0
val,six,86478fab_nohash_0
val,six,c50225fa_nohash_0
val,six,1816b768_nohash_0
val,six,ab7b5acd_nohash_0
val,five,471a0925_nohash_4
val,five,bdb26021_nohash_0
val,five,50ed8a7b_nohash_1
val,five,3cc595de_nohash_0
val,five,471a0925_nohash_1
val,five,45692b02_nohash_2
val,five,cc8b3228_nohash_0
val,five,3a929277_nohash_1
val,five,3a929277_nohash_3
val,five,b41a92a3_nohash_1
val,five,88f8a99c_nohash_0
val,five,56eb74ae_nohash_2
val,five,db9d52d2_nohash_0
val,five,a9ca1818_nohash_1
val,five,e54a0f16_nohash_0
val,five,4e6902d0_nohash_3
val,five,8523766b_nohash_0
val,five,067f61e2_nohash_2
val,five,ccca5655_nohash_3
val,five,4abefdf5_nohash_1
val,five,3c4aa5ef_nohash_4
val,five,dca2797e_nohash_4
val,five,31f01a8d_nohash_0
val,forward,55feffd5_nohash_1
val,forward,79b37d3a_nohash_0
val,forward,f822b9bf_nohash_2
val,forward,1e02ffc5_nohash_4
val,forward,856eb138_nohash_4
val,forward,525eaa62_nohash_3
val,forward,1e02ffc5_nohash_1
val,forward,64e48f55_nohash_1
val,forward,30276d03_nohash_0
val,forward,fa52ddf6_nohash_1
val,forward,067f61e2_nohash_0
val,forward,e11fbc6e_nohash_0
val,forward,ce0cb033_nohash_1
val,four,439c84f4_nohash_0
val,four,6d818f6c_nohash_1
val,four,7fd25f7c_nohash_1
val,four,b487da60_nohash_1
val,four,45692b02_nohash_0
val,four,3cc595de_nohash_2
val,four,c24d96eb_nohash_0
val,four,56eb74ae_nohash_1
val,four,ae927455_nohash_2
val,four,6c0f6493_nohash_1
val,four,e71a9381_nohash_2
val,four,1e02ffc5_nohash_3
val,four,56eb74ae_nohash_4
val,four,7be5a0f3_nohash_1
val,four,54d9ccb5_nohash_0
val,four,96c67073_nohash_1
val,four,96c67073_nohash_0
val,four,dca2797e_nohash_1
val,four,32ad5b65_nohash_4
val,four,86478fab_nohash_0
val,four,31f01a8d_nohash_2
val,four,ad63d93c_nohash_3
val,four,67c7fecb_nohash_0
test,eight,bb05582b_nohash_2
test,eight,adebe223_nohash_0
test,eight,5c8af87a_nohash_3
test,eight,e41a903b_nohash_4
test,eight,692a88e6_nohash_2
test,eight,d5ca80c6_nohash_1
test,eight,283d7a53_nohash_1
test,eight,d962e5ac_nohash_4
test,eight,4fd1443e_nohash_4
test,eight,beb458a4_nohash_0
test,eight,d9e9f554_nohash_0
test,eight,91b03183_nohash_1
test,eight,964e8cfd_nohash_1
test,eight,37dca74f_nohash_3
test,eight,b49caed3_nohash_1
test,eight,aa233654_nohash_0
test,eight,e0c782d5_nohash_4
test,eight,b83c1acf_nohash_4
test,eight,d0faf7e4_nohash_2
test,eight,1b4c9b89_nohash_4
test,eight,b97c9f77_nohash_2
test,eight,f9643d42_nohash_3
test,eight,85d2ac4b_nohash_0
test,eight,189cbabe_nohash_2
test,eight,475b61f1_nohash_0
test,cat,97f4c236_nohash_0
test,cat,aa80f517_nohash_0
test,cat,d056d4d8_nohash_0
test,cat,fce96bac_nohash_0
test,cat,105a0eea_nohash_1
test,cat,caf9fceb_nohash_0
test,cat,105a0eea_nohash_0
test,cat,b11a05d2_nohash_0
test,cat,7192fddc_nohash_0
test,cat,cd85758f_nohash_0
test,cat,9d171fee_nohash_0
test,cat,83957201_nohash_2
test,cat,8056e897_nohash_1
test,cat,e5e54cee_nohash_0
test,cat,6205088b_nohash_0
test,cat,8fe67225_nohash_0
test,cat,b7e9f841_nohash_0
test,tree,84d1e469_nohash_1
test,tree,e9901cf0_nohash_0
test,tree,4290ca61_nohash_0
test,tree,ef2a3cfb_nohash_2
test,tree,37fc5d97_nohash_0
test,tree,0d53e045_nohash_0
test,tree,daf230ac_nohash_2
test,tree,dfdabe19_nohash_0
test,tree,a2473d62_nohash_0
test,tree,e0c782d5_nohash_0
test,tree,82b99576_nohash_2
test,tree,8494fba8_nohash_0
test,tree,475b61f1_nohash_0
test,backward,bb05582b_nohash_3
test,backward,18f8afd5_nohash_2
test,backward,18f8afd5_nohash_0
test,backward,18f8afd5_nohash_4
test,backward,db24628d_nohash_0
test,backward,d5b963aa_nohash_0
test,learn,964c7c9e_nohash_0
test,learn,4fd1443e_nohash_1
test,learn,91b03183_nohash_3
test,learn,1acc97de_nohash_0
test,learn,3659fc1c_nohash_0
test,learn,0cb74144_nohash_4
test,learn,dfdabe19_nohash_0
test,learn,8769c34c_nohash_0
test,learn,f9643d42_nohash_3
test,learn,8fe67225_nohash_3
test,bed,d1bf406b_nohash_0
test,bed,e1469561_nohash_0
test,bed,5b1db3ee_nohash_1
test,bed,964c7c9e_nohash_0
test,bed,2d82a556_nohash_0
test,bed,f6af2457_nohash_0
test,bed,4290ca61_nohash_0
test,bed,87070229_nohash_0
test,bed,7e1054e7_nohash_0
test,bed,863880b7_nohash_1
test,bed,50033893_nohash_0
test,bed,6b889021_nohash_0
test,bed,bb31b82b_nohash_0
test,bed,c9e251d2_nohash_0
test,bed,cc592808_nohash_1
test,happy,62ff07ef_nohash_0
test,happy,840c366d_nohash_0
test,happy,af8b2f2c_nohash_1
test,happy,ca48dc76_nohash_0
test,happy,dfdabe19_nohash_0
test,happy,5eb5fc74_nohash_1
test,happy,3df9a3d4_nohash_0
test,happy,f17d21b5_nohash_0
test,happy,e5e54cee_nohash_0
test,happy,b7e9f841_nohash_1
test,dog,f428ca69_nohash_1
test,dog,bb05582b_nohash_0
test,dog,3d86b69a_nohash_0
test,dog,9e2ce5e3_nohash_0
test,dog,80c45ed6_nohash_0
test,dog,27c30960_nohash_1
test,dog,ef2a3cfb_nohash_0
test,dog,48a8a69d_nohash_0
test,dog,370844f7_nohash_0
test,dog,a6f2fd71_nohash_0
test,dog,caedb73a_nohash_1
test,dog,dfdabe19_nohash_0
test,dog,b737ee80_nohash_1
test,wow,e49428d9_nohash_0
test,wow,18f8afd5_nohash_0
test,wow,881583a6_nohash_1
test,wow,c518d1b1_nohash_1
test,wow,283d7a53_nohash_0
test,wow,20d3f11f_nohash_0
test,wow,87070229_nohash_0
test,wow,a591c2ea_nohash_2
test,wow,6e916de8_nohash_0
test,wow,2c6d3924_nohash_1
test,wow,7add4c5f_nohash_2
test,wow,422d3197_nohash_2
test,follow,bb05582b_nohash_3
test,follow,18f8afd5_nohash_2
test,follow,837a0f64_nohash_2
test,follow,1acc97de_nohash_1
test,follow,1acc97de_nohash_0
test,follow,893705bb_nohash_4
test,follow,3b4f8f24_nohash_1
test,follow,5170b77f_nohash_0
test,follow,ca4d5368_nohash_0
test,follow,d5b963aa_nohash_0
test,follow,d5b963aa_nohash_3
test,follow,b7e9f841_nohash_0
test,nine,bb05582b_nohash_3
test,nine,82d0d3ba_nohash_0
test,nine,af130f12_nohash_0
test,nine,97f4c236_nohash_1
test,nine,563aa4e6_nohash_0
test,nine,97f4c236_nohash_4
test,nine,e41a903b_nohash_1
test,nine,c9b5ff26_nohash_1
test,nine,9e2ce5e3_nohash_0
test,nine,c9b5ff26_nohash_0
test,nine,0f250098_nohash_0
test,nine,0aad3227_nohash_0
test,nine,1acc97de_nohash_0
test,nine,5e3dde6b_nohash_1
test,nine,6f2f57c1_nohash_0
test,nine,37dca74f_nohash_3
test,nine,cd85758f_nohash_1
test,nine,b1f8326d_nohash_1
test,nine,91b03183_nohash_4
test,nine,37dca74f_nohash_0
test,nine,bb31b82b_nohash_1
test,nine,db24628d_nohash_3
test,nine,37dca74f_nohash_1
test,nine,ad6a46f1_nohash_0
test,nine,6736bc64_nohash_0
test,nine,1b4c9b89_nohash_3
test,nine,f9643d42_nohash_1
test,nine,b97c9f77_nohash_2
test,nine,85d2ac4b_nohash_1
test,nine,0cb74144_nohash_0
test,nine,f9643d42_nohash_2
test,three,aef8dcf5_nohash_0
test,three,28497c5b_nohash_1
test,three,62ff07ef_nohash_0
test,three,692a88e6_nohash_4
test,three,97f4c236_nohash_4
test,three,9dc1889e_nohash_1
test,three,ea37ca08_nohash_0
test,three,40c4e774_nohash_0
test,three,ef2a3cfb_nohash_1
test,three,4c6167ca_nohash_0
test,three,03401e93_nohash_0
test,three,d7467392_nohash_0
test,three,863880b7_nohash_0
test,three,37dca74f_nohash_3
test,three,fa446c16_nohash_0
test,three,94de6a6a_nohash_0
test,three,f297e878_nohash_1
test,three,d0faf7e4_nohash_1
test,sheila,f0ae7203_nohash_1
test,sheila,6f689791_nohash_0
test,sheila,5ff3f9a1_nohash_1
test,sheila,4845bb10_nohash_1
test,sheila,beb458a4_nohash_0
test,sheila,022cd682_nohash_0
test,sheila,91b03183_nohash_0
test,sheila,8c0e5970_nohash_0
test,sheila,d9e9f554_nohash_1
test,sheila,37dca74f_nohash_0
test,sheila,83957201_nohash_0
test,sheila,8a325749_nohash_1
test,sheila,6736bc64_nohash_0
test,sheila,d5b963aa_nohash_0
test,sheila,9b3ea809_nohash_0
test,sheila,475b61f1_nohash_0
test,one,e49428d9_nohash_1
test,one,8c7f81df_nohash_0
test,one,692a88e6_nohash_5
test,one,adebe223_nohash_1
test,one,d5ca80c6_nohash_0
test,one,692a88e6_nohash_2
test,one,42beb5eb_nohash_0
test,one,1cb788bc_nohash_0
test,one,1acc97de_nohash_2
test,one,5e3dde6b_nohash_1
test,one,3b4f8f24_nohash_4
test,one,b49caed3_nohash_0
test,one,ca4d5368_nohash_2
test,one,653a48f5_nohash_3
test,one,c22d3f18_nohash_1
test,one,d0faf7e4_nohash_4
test,one,94de6a6a_nohash_1
test,one,dfdabe19_nohash_0
test,one,0cb74144_nohash_3
test,one,f297e878_nohash_0
test,one,8494fba8_nohash_1
test,one,e0c782d5_nohash_0
test,bird,f0ae7203_nohash_0
test,bird,4290ca61_nohash_2
test,bird,4845bb10_nohash_0
test,bird,8625475c_nohash_0
test,bird,bb31b82b_nohash_0
test,bird,aa233654_nohash_0
test,bird,dfdabe19_nohash_0
test,bird,af7a8296_nohash_0
test,bird,9b3ea809_nohash_0
test,zero,f2e59fea_nohash_3
test,zero,af405b69_nohash_0
test,zero,fdb5155e_nohash_1
test,zero,c9b5ff26_nohash_2
test,zero,aa80f517_nohash_0
test,zero,67961766_nohash_0
test,zero,5c8af87a_nohash_4
test,zero,cfbedff9_nohash_0
test,zero,8ec6dab6_nohash_0
test,zero,03401e93_nohash_0
test,zero,893705bb_nohash_6
test,zero,fb7eb481_nohash_1
test,zero,a6f2fd71_nohash_0
test,zero,37dca74f_nohash_1
test,zero,94de6a6a_nohash_1
test,zero,a7216980_nohash_3
test,zero,6736bc64_nohash_0
test,zero,189cbabe_nohash_0
test,zero,d0faf7e4_nohash_2
test,zero,f264e0df_nohash_2
test,zero,a4e8a997_nohash_0
test,zero,1f3bece8_nohash_3
test,zero,b97c9f77_nohash_3
test,seven,aa80f517_nohash_4
test,seven,adebe223_nohash_1
test,seven,ffb86d3c_nohash_0
test,seven,1f653d27_nohash_0
test,seven,3efef882_nohash_0
test,seven,692a88e6_nohash_0
test,seven,ea37ca08_nohash_0
test,seven,2796ac50_nohash_0
test,seven,b2e2773a_nohash_0
test,seven,5f814c23_nohash_1
test,seven,4fd1443e_nohash_4
test,seven,893705bb_nohash_7
test,seven,863880b7_nohash_1
test,seven,3b4f8f24_nohash_2
test,seven,37dca74f_nohash_4
test,seven,3b4f8f24_nohash_0
test,seven,91b03183_nohash_1
test,seven,5e3dde6b_nohash_1
test,seven,ca48dc76_nohash_1
test,seven,893705bb_nohash_2
test,seven,4620dc14_nohash_1
test,seven,caedb73a_nohash_2
test,seven,a7216980_nohash_0
test,seven,b83c1acf_nohash_2
test,visual,837a0f64_nohash_0
test,visual,d1bf406b_nohash_1
test,visual,fdb5155e_nohash_0
test,visual,3d86b69a_nohash_2
test,visual,3d86b69a_nohash_3
test,visual,4c6167ca_nohash_5
test,visual,4fd1443e_nohash_2
test,visual,4c6167ca_nohash_1
test,visual,03401e93_nohash_0
test,visual,5170b77f_nohash_4
test,visual,fb7eb481_nohash_0
test,visual,3b4f8f24_nohash_4
test,visual,91b03183_nohash_4
test,visual,5170b77f_nohash_2
test,visual,a6f2fd71_nohash_1
test,visual,63f7a489_nohash_4
test,visual,bfd26d6b_nohash_4
test,visual,d5b963aa_nohash_4
test,visual,189cbabe_nohash_0
test,visual,c9e251d2_nohash_0
test,marvin,80c45ed6_nohash_2
test,marvin,80c45ed6_nohash_1
test,marvin,27c30960_nohash_0
test,marvin,1093c8e7_nohash_0
test,marvin,1528225c_nohash_0
test,marvin,7bae88ed_nohash_0
test,marvin,0cb74144_nohash_0
test,two,fce96bac_nohash_1
test,two,43fc47a7_nohash_0
test,two,4c6167ca_nohash_0
test,two,4fd1443e_nohash_4
test,two,9a69672b_nohash_2
test,two,893705bb_nohash_6
test,two,beb458a4_nohash_0
test,two,5e3dde6b_nohash_2
test,two,1acc97de_nohash_2
test,two,893705bb_nohash_4
test,two,91b03183_nohash_1
test,two,bed06fac_nohash_1
test,two,5170b77f_nohash_0
test,two,ca4d5368_nohash_3
test,two,ad6a46f1_nohash_0
test,two,5eb5fc74_nohash_1
test,two,95ba4996_nohash_0
test,two,0cb74144_nohash_2
test,two,63f7a489_nohash_0
test,two,f292725f_nohash_0
test,two,b83c1acf_nohash_2
test,two,8fe67225_nohash_3
test,house,82d0d3ba_nohash_0
test,house,1f653d27_nohash_0
test,house,4c6167ca_nohash_1
test,house,7e1054e7_nohash_1
test,house,fb7eb481_nohash_0
test,house,fe1916ba_nohash_1
test,house,7add4c5f_nohash_0
test,house,bfd26d6b_nohash_0
test,house,8769c34c_nohash_0
test,six,e1469561_nohash_3
test,six,cfbedff9_nohash_2
test,six,cfbedff9_nohash_1
test,six,e1469561_nohash_4
test,six,80c45ed6_nohash_0
test,six,2796ac50_nohash_0
test,six,f6af2457_nohash_0
test,six,c7dc7278_nohash_2
test,six,5f814c23_nohash_0
test,six,2c6d3924_nohash_2
test,six,3659fc1c_nohash_0
test,six,1acc97de_nohash_3
test,six,ca4d5368_nohash_2
test,six,a6f2fd71_nohash_0
test,six,a6f2fd71_nohash_1
test,six,83957201_nohash_0
test,six,9a7c1f83_nohash_0
test,six,c22d3f18_nohash_2
test,six,63f7a489_nohash_1
test,six,1b4c9b89_nohash_4
test,six,8494fba8_nohash_0
test,five,563aa4e6_nohash_2
test,five,f2e59fea_nohash_2
test,five,5c8af87a_nohash_3
test,five,af405b69_nohash_1
test,five,97f4c236_nohash_0
test,five,e1469561_nohash_4
test,five,4a0e2c16_nohash_2
test,five,4290ca61_nohash_1
test,five,4845bb10_nohash_0
test,five,a1533da4_nohash_1
test,five,c7dc7278_nohash_2
test,five,5744b6a7_nohash_0
test,five,964e8cfd_nohash_0
test,five,9a69672b_nohash_4
test,five,a6f2fd71_nohash_0
test,five,ca4d5368_nohash_0
test,five,e0c782d5_nohash_4
test,five,9a7c1f83_nohash_0
test,five,c22d3f18_nohash_2
test,five,6736bc64_nohash_0
test,five,47d01978_nohash_1
test,five,9a7c1f83_nohash_4
test,five,b83c1acf_nohash_2
test,five,4f8ef132_nohash_1
test,forward,c9b5ff26_nohash_4
test,forward,27e6f0f0_nohash_1
test,forward,87070229_nohash_3
test,forward,c7dc7278_nohash_0
test,forward,893705bb_nohash_5
test,forward,ca4d5368_nohash_3
test,forward,f9643d42_nohash_4
test,forward,8fe67225_nohash_1
test,forward,f9643d42_nohash_3
test,four,97f4c236_nohash_2
test,four,5c8af87a_nohash_1
test,four,bb05582b_nohash_0
test,four,e1469561_nohash_4
test,four,cfbedff9_nohash_0
test,four,1fe4c891_nohash_0
test,four,210f3aa9_nohash_1
test,four,105a0eea_nohash_0
test,four,0ea0e2f4_nohash_0
test,four,fb7eb481_nohash_3
test,four,c22d3f18_nohash_1
test,four,9a7c1f83_nohash_1
test,four,6021f08b_nohash_2
test,four,e0c782d5_nohash_4
test,four,1b4c9b89_nohash_2
test,four,6736bc64_nohash_0
test,four,e0c782d5_nohash_2
test,four,d5b963aa_nohash_1
test,four,bfd26d6b_nohash_2
