split,noise_file,start_sample,length_samples
val,exercise_bike.wav,634553,16000
val,pink_noise.wav,742680,16000
val,white_noise.wav,232067,16000
val,running_tap.wav,86880,16000
val,white_noise.wav,478551,16000
val,doing_the_dishes.wav,1055614,16000
val,running_tap.wav,732321,16000
val,pink_noise.wav,589586,16000
val,exercise_bike.wav,38235,16000
val,white_noise.wav,823265,16000
val,dude_miaowing.wav,561518,16000
val,exercise_bike.wav,91310,16000
val,pink_noise.wav,190551,16000
val,doing_the_dishes.wav,47356,16000
val,exercise_bike.wav,798548,16000
val,white_noise.wav,595703,16000
val,dude_miaowing.wav,348550,16000
val,dude_miaowing.wav,871505,16000
val,white_noise.wav,535327,16000
val,doing_the_dishes.wav,472058,16000
val,white_noise.wav,3950,16000
val,exercise_bike.wav,761614,16000
val,running_tap.wav,927893,16000
val,white_noise.wav,38827,16000
val,exercise_bike.wav,463847,16000
val,dude_miaowing.wav,291958,16000
val,exercise_bike.wav,103562,16000
val,running_tap.wav,17798,16000
val,exercise_bike.wav,205731,16000
val,dude_miaowing.wav,65444,16000
val,exercise_bike.wav,19381,16000
val,doing_the_dishes.wav,355259,16000
val,doing_the_dishes.wav,261453,16000
val,doing_the_dishes.wav,145897,16000
val,exercise_bike.wav,853939,16000
val,running_tap.wav,54508,16000
val,running_tap.wav,124431,16000
val,running_tap.wav,162402,16000
val,pink_noise.wav,737138,16000
val,running_tap.wav,631268,16000
val,exercise_bike.wav,356453,16000
val,pink_noise.wav,150350,16000
val,running_tap.wav,200032,16000
val,running_tap.wav,704566,16000
val,pink_noise.wav,201394,16000
val,white_noise.wav,20258,16000
val,running_tap.wav,614648,16000
val,dude_miaowing.wav,329776,16000
val,doing_the_dishes.wav,369103,16000
val,dude_miaowing.wav,21736,16000
val,white_noise.wav,292324,16000
val,exercise_bike.wav,861809,16000
val,white_noise.wav,250183,16000
val,white_noise.wav,354174,16000
val,white_noise.wav,421774,16000
val,pink_noise.wav,753393,16000
val,pink_noise.wav,493919,16000
val,white_noise.wav,591880,16000
val,exercise_bike.wav,583272,16000
val,pink_noise.wav,783839,16000
val,dude_miaowing.wav,235728,16000
val,doing_the_dishes.wav,112980,16000
val,white_noise.wav,549627,16000
val,running_tap.wav,415184,16000
val,running_tap.wav,706573,16000
val,doing_the_dishes.wav,1317437,16000
val,pink_noise.wav,942433,16000
val,doing_the_dishes.wav,707567,16000
val,running_tap.wav,490772,16000
val,white_noise.wav,684428,16000
val,running_tap.wav,380393,16000
val,doing_the_dishes.wav,366724,16000
val,dude_miaowing.wav,622905,16000
val,exercise_bike.wav,300268,16000
val,exercise_bike.wav,887786,16000
val,white_noise.wav,217013,16000
val,running_tap.wav,59811,16000
val,doing_the_dishes.wav,559176,16000
val,running_tap.wav,690074,16000
val,pink_noise.wav,739700,16000
val,exercise_bike.wav,183527,16000
val,doing_the_dishes.wav,102634,16000
val,pink_noise.wav,349616,16000
val,pink_noise.wav,835721,16000
val,doing_the_dishes.wav,273621,16000
val,dude_miaowing.wav,882732,16000
val,doing_the_dishes.wav,29046,16000
val,white_noise.wav,658974,16000
val,doing_the_dishes.wav,1446449,16000
val,exercise_bike.wav,149684,16000
val,dude_miaowing.wav,239965,16000
val,pink_noise.wav,706768,16000
val,running_tap.wav,446223,16000
val,white_noise.wav,226049,16000
val,exercise_bike.wav,45289,16000
val,running_tap.wav,783249,16000
val,dude_miaowing.wav,807731,16000
val,doing_the_dishes.wav,833692,16000
val,white_noise.wav,783105,16000
val,pink_noise.wav,556924,16000
val,running_tap.wav,140349,16000
val,exercise_bike.wav,318535,16000
val,exercise_bike.wav,388747,16000
val,pink_noise.wav,601262,16000
val,running_tap.wav,716549,16000
val,doing_the_dishes.wav,421930,16000
val,dude_miaowing.wav,900796,16000
val,pink_noise.wav,311775,16000
val,white_noise.wav,804615,16000
val,doing_the_dishes.wav,629174,16000
val,exercise_bike.wav,473943,16000
val,running_tap.wav,395894,16000
val,dude_miaowing.wav,287587,16000
val,white_noise.wav,147194,16000
val,pink_noise.wav,466249,16000
val,white_noise.wav,183228,16000
val,running_tap.wav,747322,16000
val,dude_miaowing.wav,296340,16000
val,exercise_bike.wav,748894,16000
val,doing_the_dishes.wav,1034855,16000
val,dude_miaowing.wav,857076,16000
val,dude_miaowing.wav,267910,16000
val,exercise_bike.wav,62982,16000
val,running_tap.wav,493810,16000
val,exercise_bike.wav,935118,16000
val,doing_the_dishes.wav,814533,16000
val,exercise_bike.wav,691019,16000
val,doing_the_dishes.wav,449204,16000
val,doing_the_dishes.wav,835578,16000
val,white_noise.wav,275495,16000
val,white_noise.wav,677582,16000
val,doing_the_dishes.wav,734616,16000
val,dude_miaowing.wav,349675,16000
val,doing_the_dishes.wav,1313172,16000
val,pink_noise.wav,592553,16000
val,exercise_bike.wav,946981,16000
val,dude_miaowing.wav,92404,16000
val,pink_noise.wav,715397,16000
val,dude_miaowing.wav,971363,16000
val,dude_miaowing.wav,670753,16000
val,exercise_bike.wav,781560,16000
val,dude_miaowing.wav,437583,16000
val,exercise_bike.wav,146995,16000
val,running_tap.wav,124190,16000
val,running_tap.wav,674027,16000
val,pink_noise.wav,911821,16000
val,pink_noise.wav,910526,16000
val,exercise_bike.wav,311663,16000
val,white_noise.wav,616473,16000
val,pink_noise.wav,747303,16000
val,dude_miaowing.wav,292842,16000
val,exercise_bike.wav,15468,16000
val,dude_miaowing.wav,371261,16000
val,pink_noise.wav,579262,16000
val,doing_the_dishes.wav,524320,16000
val,pink_noise.wav,749057,16000
val,white_noise.wav,76734,16000
val,doing_the_dishes.wav,286410,16000
val,running_tap.wav,247204,16000
val,white_noise.wav,20598,16000
val,exercise_bike.wav,771005,16000
val,exercise_bike.wav,425431,16000
val,pink_noise.wav,898195,16000
val,doing_the_dishes.wav,554157,16000
val,doing_the_dishes.wav,664292,16000
val,white_noise.wav,684193,16000
val,exercise_bike.wav,780469,16000
val,dude_miaowing.wav,959818,16000
val,dude_miaowing.wav,509294,16000
val,pink_noise.wav,207244,16000
val,dude_miaowing.wav,472717,16000
val,pink_noise.wav,689080,16000
val,pink_noise.wav,29537,16000
val,dude_miaowing.wav,778436,16000
val,exercise_bike.wav,474883,16000
val,white_noise.wav,458001,16000
val,running_tap.wav,56146,16000
val,exercise_bike.wav,115188,16000
val,exercise_bike.wav,152445,16000
val,exercise_bike.wav,541133,16000
val,pink_noise.wav,810429,16000
val,running_tap.wav,685728,16000
val,dude_miaowing.wav,216533,16000
val,doing_the_dishes.wav,901469,16000
val,dude_miaowing.wav,342926,16000
val,white_noise.wav,820143,16000
val,white_noise.wav,773333,16000
val,exercise_bike.wav,672693,16000
val,exercise_bike.wav,690633,16000
val,doing_the_dishes.wav,196647,16000
val,doing_the_dishes.wav,180051,16000
val,exercise_bike.wav,247085,16000
val,running_tap.wav,230462,16000
val,running_tap.wav,640035,16000
val,exercise_bike.wav,756141,16000
val,pink_noise.wav,671256,16000
val,doing_the_dishes.wav,117546,16000
val,pink_noise.wav,148467,16000
val,pink_noise.wav,531446,16000
val,exercise_bike.wav,835440,16000
val,doing_the_dishes.wav,1168210,16000
val,running_tap.wav,689167,16000
val,pink_noise.wav,791704,16000
val,running_tap.wav,90398,16000
val,running_tap.wav,527946,16000
val,white_noise.wav,885591,16000
val,running_tap.wav,422566,16000
val,exercise_bike.wav,778339,16000
val,running_tap.wav,180998,16000
val,doing_the_dishes.wav,375551,16000
val,dude_miaowing.wav,622682,16000
val,exercise_bike.wav,221027,16000
val,white_noise.wav,454771,16000
val,doing_the_dishes.wav,680293,16000
val,exercise_bike.wav,580934,16000
val,doing_the_dishes.wav,41866,16000
val,dude_miaowing.wav,516719,16000
val,doing_the_dishes.wav,625998,16000
val,pink_noise.wav,460152,16000
val,dude_miaowing.wav,535141,16000
val,white_noise.wav,812945,16000
val,dude_miaowing.wav,430721,16000
val,white_noise.wav,793004,16000
val,white_noise.wav,448139,16000
val,running_tap.wav,233178,16000
val,running_tap.wav,463082,16000
val,running_tap.wav,655764,16000
val,pink_noise.wav,686187,16000
val,pink_noise.wav,447275,16000
val,doing_the_dishes.wav,919053,16000
val,running_tap.wav,718952,16000
val,pink_noise.wav,621248,16000
val,dude_miaowing.wav,953417,16000
val,white_noise.wav,383858,16000
val,exercise_bike.wav,641942,16000
val,dude_miaowing.wav,296600,16000
val,white_noise.wav,716352,16000
val,pink_noise.wav,214580,16000
val,exercise_bike.wav,717411,16000
val,exercise_bike.wav,161718,16000
val,exercise_bike.wav,217803,16000
val,running_tap.wav,44299,16000
val,doing_the_dishes.wav,1383756,16000
val,pink_noise.wav,228183,16000
val,white_noise.wav,469838,16000
val,running_tap.wav,131214,16000
val,white_noise.wav,352549,16000
val,exercise_bike.wav,811402,16000
val,dude_miaowing.wav,821407,16000
val,running_tap.wav,781667,16000
val,exercise_bike.wav,827124,16000
val,dude_miaowing.wav,713077,16000
val,white_noise.wav,661036,16000
val,pink_noise.wav,891845,16000
val,dude_miaowing.wav,34637,16000
val,dude_miaowing.wav,341070,16000
val,pink_noise.wav,469766,16000
val,doing_the_dishes.wav,761260,16000
val,white_noise.wav,317685,16000
val,dude_miaowing.wav,722526,16000
val,pink_noise.wav,47882,16000
val,running_tap.wav,187152,16000
val,doing_the_dishes.wav,518576,16000
val,pink_noise.wav,208091,16000
val,dude_miaowing.wav,317752,16000
val,running_tap.wav,201593,16000
val,pink_noise.wav,525300,16000
val,running_tap.wav,901434,16000
val,exercise_bike.wav,755003,16000
val,exercise_bike.wav,557706,16000
val,pink_noise.wav,700002,16000
val,exercise_bike.wav,120191,16000
val,pink_noise.wav,759903,16000
val,dude_miaowing.wav,248550,16000
val,white_noise.wav,411234,16000
val,white_noise.wav,632425,16000
val,doing_the_dishes.wav,344462,16000
val,exercise_bike.wav,38329,16000
val,pink_noise.wav,712346,16000
val,white_noise.wav,379180,16000
val,doing_the_dishes.wav,745145,16000
val,exercise_bike.wav,707654,16000
val,white_noise.wav,346550,16000
val,pink_noise.wav,883092,16000
val,pink_noise.wav,348689,16000
val,pink_noise.wav,267271,16000
val,running_tap.wav,328224,16000
val,running_tap.wav,163604,16000
val,exercise_bike.wav,458137,16000
val,dude_miaowing.wav,354,16000
val,dude_miaowing.wav,775536,16000
val,running_tap.wav,657333,16000
val,white_noise.wav,48520,16000
test,pink_noise.wav,430010,16000
test,dude_miaowing.wav,622638,16000
test,dude_miaowing.wav,464204,16000
test,exercise_bike.wav,950014,16000
test,running_tap.wav,19393,16000
test,pink_noise.wav,91865,16000
test,pink_noise.wav,883431,16000
test,doing_the_dishes.wav,935115,16000
test,pink_noise.wav,258643,16000
test,running_tap.wav,504776,16000
test,running_tap.wav,417868,16000
test,doing_the_dishes.wav,1080736,16000
test,doing_the_dishes.wav,1444,16000
test,pink_noise.wav,50423,16000
test,exercise_bike.wav,137181,16000
test,running_tap.wav,758909,16000
test,doing_the_dishes.wav,560479,16000
test,doing_the_dishes.wav,400850,16000
test,pink_noise.wav,939316,16000
test,exercise_bike.wav,147753,16000
test,white_noise.wav,58096,16000
test,dude_miaowing.wav,500130,16000
test,doing_the_dishes.wav,663406,16000
test,white_noise.wav,267549,16000
test,pink_noise.wav,481714,16000
test,pink_noise.wav,936147,16000
test,white_noise.wav,896908,16000
test,running_tap.wav,292954,16000
test,doing_the_dishes.wav,1299224,16000
test,dude_miaowing.wav,790457,16000
test,dude_miaowing.wav,267854,16000
test,doing_the_dishes.wav,1475744,16000
test,dude_miaowing.wav,305295,16000
test,exercise_bike.wav,479712,16000
test,white_noise.wav,858319,16000
test,pink_noise.wav,220498,16000
test,dude_miaowing.wav,651978,16000
test,white_noise.wav,55321,16000
test,dude_miaowing.wav,622761,16000
test,exercise_bike.wav,483313,16000
test,running_tap.wav,760258,16000
test,pink_noise.wav,734150,16000
test,white_noise.wav,657709,16000
test,doing_the_dishes.wav,1400934,16000
test,exercise_bike.wav,272182,16000
test,pink_noise.wav,507388,16000
test,exercise_bike.wav,303563,16000
test,dude_miaowing.wav,936350,16000
test,pink_noise.wav,357329,16000
test,white_noise.wav,905902,16000
test,exercise_bike.wav,877671,16000
test,running_tap.wav,936775,16000
test,white_noise.wav,817427,16000
test,white_noise.wav,201462,16000
test,doing_the_dishes.wav,355122,16000
test,dude_miaowing.wav,632017,16000
test,exercise_bike.wav,925124,16000
test,dude_miaowing.wav,732137,16000
test,exercise_bike.wav,682647,16000
test,exercise_bike.wav,408549,16000
test,white_noise.wav,706336,16000
test,exercise_bike.wav,555413,16000
test,white_noise.wav,533453,16000
test,dude_miaowing.wav,265948,16000
test,pink_noise.wav,406677,16000
test,doing_the_dishes.wav,1301253,16000
test,running_tap.wav,179141,16000
test,doing_the_dishes.wav,1096985,16000
test,dude_miaowing.wav,784333,16000
test,running_tap.wav,105828,16000
test,white_noise.wav,206460,16000
test,white_noise.wav,687199,16000
test,doing_the_dishes.wav,30143,16000
test,white_noise.wav,723145,16000
test,running_tap.wav,767109,16000
test,exercise_bike.wav,891215,16000
test,pink_noise.wav,230254,16000
test,running_tap.wav,168738,16000
test,running_tap.wav,519040,16000
test,white_noise.wav,262304,16000
test,running_tap.wav,201870,16000
test,running_tap.wav,263990,16000
test,running_tap.wav,763480,16000
test,pink_noise.wav,95245,16000
test,white_noise.wav,3851,16000
test,dude_miaowing.wav,488973,16000
test,dude_miaowing.wav,972708,16000
test,white_noise.wav,512766,16000
test,doing_the_dishes.wav,202520,16000
test,pink_noise.wav,684131,16000
test,running_tap.wav,635154,16000
test,running_tap.wav,336095,16000
test,exercise_bike.wav,627461,16000
test,dude_miaowing.wav,519194,16000
test,pink_noise.wav,920110,16000
test,dude_miaowing.wav,772399,16000
test,exercise_bike.wav,158103,16000
test,dude_miaowing.wav,773222,16000
test,pink_noise.wav,927285,16000
test,dude_miaowing.wav,376608,16000
test,white_noise.wav,117725,16000
test,running_tap.wav,810550,16000
test,exercise_bike.wav,410830,16000
test,exercise_bike.wav,199015,16000
test,exercise_bike.wav,603004,16000
test,exercise_bike.wav,370336,16000
test,pink_noise.wav,410379,16000
test,dude_miaowing.wav,729000,16000
test,doing_the_dishes.wav,320257,16000
test,white_noise.wav,551041,16000
test,pink_noise.wav,425876,16000
test,exercise_bike.wav,838975,16000
test,white_noise.wav,67698,16000
test,pink_noise.wav,178177,16000
test,doing_the_dishes.wav,827396,16000
test,pink_noise.wav,475749,16000
test,doing_the_dishes.wav,614435,16000
test,dude_miaowing.wav,366139,16000
test,running_tap.wav,543352,16000
test,pink_noise.wav,909199,16000
test,doing_the_dishes.wav,870113,16000
test,doing_the_dishes.wav,595057,16000
test,running_tap.wav,597719,16000
test,running_tap.wav,710244,16000
test,pink_noise.wav,214464,16000
test,dude_miaowing.wav,531039,16000
test,pink_noise.wav,253418,16000
test,running_tap.wav,218178,16000
test,running_tap.wav,595842,16000
test,pink_noise.wav,171921,16000
test,pink_noise.wav,524236,16000
test,exercise_bike.wav,483178,16000
test,dude_miaowing.wav,776717,16000
test,running_tap.wav,201744,16000
test,running_tap.wav,299619,16000
test,exercise_bike.wav,686392,16000
test,exercise_bike.wav,801062,16000
test,white_noise.wav,919271,16000
test,white_noise.wav,926201,16000
test,doing_the_dishes.wav,293941,16000
test,doing_the_dishes.wav,504625,16000
test,doing_the_dishes.wav,557915,16000
test,exercise_bike.wav,233262,16000
test,white_noise.wav,59711,16000
test,running_tap.wav,842639,16000
test,exercise_bike.wav,503804,16000
test,running_tap.wav,547484,16000
test,pink_noise.wav,279048,16000
test,exercise_bike.wav,265294,16000
test,pink_noise.wav,813157,16000
test,pink_noise.wav,187220,16000
test,white_noise.wav,902578,16000
test,exercise_bike.wav,537625,16000
test,white_noise.wav,809957,16000
test,running_tap.wav,690418,16000
test,pink_noise.wav,44915,16000
test,dude_miaowing.wav,805834,16000
test,doing_the_dishes.wav,1312765,16000
test,dude_miaowing.wav,145205,16000
test,running_tap.wav,117928,16000
test,exercise_bike.wav,826594,16000
test,running_tap.wav,588448,16000
test,running_tap.wav,642085,16000
test,exercise_bike.wav,239009,16000
test,doing_the_dishes.wav,1489330,16000
test,white_noise.wav,57328,16000
test,dude_miaowing.wav,520556,16000
test,running_tap.wav,728050,16000
test,pink_noise.wav,507376,16000
test,running_tap.wav,332294,16000
test,doing_the_dishes.wav,852952,16000
test,pink_noise.wav,392433,16000
test,doing_the_dishes.wav,250063,16000
test,dude_miaowing.wav,522622,16000
test,exercise_bike.wav,21476,16000
test,exercise_bike.wav,54320,16000
test,dude_miaowing.wav,29417,16000
test,doing_the_dishes.wav,1417375,16000
test,pink_noise.wav,89687,16000
test,pink_noise.wav,533197,16000
test,white_noise.wav,180009,16000
test,pink_noise.wav,110976,16000
test,exercise_bike.wav,196734,16000
test,exercise_bike.wav,963425,16000
test,running_tap.wav,417999,16000
test,doing_the_dishes.wav,1173706,16000
test,pink_noise.wav,726525,16000
test,doing_the_dishes.wav,1250868,16000
test,doing_the_dishes.wav,772507,16000
test,white_noise.wav,637364,16000
test,doing_the_dishes.wav,1305722,16000
test,running_tap.wav,338259,16000
test,doing_the_dishes.wav,925598,16000
test,doing_the_dishes.wav,1407324,16000
test,dude_miaowing.wav,794302,16000
test,exercise_bike.wav,128929,16000
test,dude_miaowing.wav,312162,16000
test,running_tap.wav,737351,16000
test,doing_the_dishes.wav,794952,16000
test,pink_noise.wav,50189,16000
test,running_tap.wav,674952,16000
test,doing_the_dishes.wav,1075220,16000
test,white_noise.wav,159709,16000
test,white_noise.wav,843616,16000
test,running_tap.wav,751955,16000
test,pink_noise.wav,353513,16000
test,exercise_bike.wav,54834,16000
test,dude_miaowing.wav,389307,16000
test,running_tap.wav,681056,16000
test,doing_the_dishes.wav,517579,16000
test,exercise_bike.wav,890577,16000
test,running_tap.wav,3891,16000
test,doing_the_dishes.wav,332857,16000
test,dude_miaowing.wav,137704,16000
test,white_noise.wav,563225,16000
test,exercise_bike.wav,878712,16000
test,doing_the_dishes.wav,593522,16000
test,running_tap.wav,139803,16000
test,doing_the_dishes.wav,892918,16000
test,white_noise.wav,69157,16000
test,running_tap.wav,881961,16000
test,running_tap.wav,640006,16000
test,doing_the_dishes.wav,275858,16000
test,white_noise.wav,608150,16000
test,running_tap.wav,591176,16000
test,white_noise.wav,780353,16000
test,running_tap.wav,604762,16000
test,exercise_bike.wav,831332,16000
test,exercise_bike.wav,314721,16000
test,exercise_bike.wav,181289,16000
test,running_tap.wav,595153,16000
test,dude_miaowing.wav,400646,16000
test,white_noise.wav,932268,16000
test,running_tap.wav,4200,16000
test,dude_miaowing.wav,450506,16000
test,white_noise.wav,706268,16000
test,running_tap.wav,75725,16000
test,doing_the_dishes.wav,786014,16000
test,white_noise.wav,95318,16000
test,doing_the_dishes.wav,721249,16000
test,dude_miaowing.wav,466926,16000
test,dude_miaowing.wav,186841,16000
test,exercise_bike.wav,931840,16000
test,doing_the_dishes.wav,290763,16000
test,exercise_bike.wav,539704,16000
test,doing_the_dishes.wav,607792,16000
test,dude_miaowing.wav,360937,16000
test,white_noise.wav,576009,16000
test,running_tap.wav,393017,16000
test,running_tap.wav,797341,16000
test,running_tap.wav,386661,16000
test,pink_noise.wav,670609,16000
test,pink_noise.wav,530882,16000
test,white_noise.wav,897005,16000
test,dude_miaowing.wav,870060,16000
test,dude_miaowing.wav,90893,16000
test,pink_noise.wav,145407,16000
test,white_noise.wav,831009,16000
test,exercise_bike.wav,168396,16000
test,white_noise.wav,222119,16000
test,exercise_bike.wav,321469,16000
test,pink_noise.wav,299999,16000
test,running_tap.wav,901716,16000
test,pink_noise.wav,382097,16000
test,dude_miaowing.wav,360634,16000
test,white_noise.wav,337719,16000
test,white_noise.wav,688785,16000
test,doing_the_dishes.wav,1136103,16000
test,dude_miaowing.wav,954246,16000
test,dude_miaowing.wav,447885,16000
test,exercise_bike.wav,138707,16000
test,dude_miaowing.wav,672930,16000
test,exercise_bike.wav,713696,16000
test,pink_noise.wav,15957,16000
test,pink_noise.wav,921731,16000
test,exercise_bike.wav,613017,16000
test,dude_miaowing.wav,235133,16000
test,dude_miaowing.wav,441263,16000
test,white_noise.wav,597830,16000
test,pink_noise.wav,606999,16000
test,running_tap.wav,843672,16000
test,dude_miaowing.wav,47497,16000
test,doing_the_dishes.wav,553866,16000
test,white_noise.wav,677837,16000
test,pink_noise.wav,943381,16000
test,dude_miaowing.wav,536001,16000
test,dude_miaowing.wav,819306,16000
test,running_tap.wav,115043,16000
test,white_noise.wav,703180,16000
test,white_noise.wav,520738,16000
test,running_tap.wav,197459,16000
test,white_noise.wav,571171,16000
test,dude_miaowing.wav,815870,16000
test,dude_miaowing.wav,737413,16000
test,running_tap.wav,453047,16000
test,running_tap.wav,879333,16000
test,doing_the_dishes.wav,1114173,16000
test,pink_noise.wav,239256,16000
test,exercise_bike.wav,231920,16000
test,doing_the_dishes.wav,520923,16000
test,doing_the_dishes.wav,747643,16000
test,doing_the_dishes.wav,1103043,16000
test,dude_miaowing.wav,782550,16000
test,dude_miaowing.wav,565857,16000
test,pink_noise.wav,289143,16000
test,pink_noise.wav,656991,16000
test,doing_the_dishes.wav,1229265,16000
test,doing_the_dishes.wav,265355,16000
test,exercise_bike.wav,564088,16000
test,white_noise.wav,621294,16000
test,doing_the_dishes.wav,1434806,16000
test,running_tap.wav,13223,16000
test,doing_the_dishes.wav,162985,16000
test,dude_miaowing.wav,117315,16000
test,running_tap.wav,618376,16000
test,pink_noise.wav,709741,16000
test,pink_noise.wav,81371,16000
test,exercise_bike.wav,373250,16000
test,dude_miaowing.wav,467811,16000
test,doing_the_dishes.wav,843617,16000
test,exercise_bike.wav,518212,16000
test,doing_the_dishes.wav,1198107,16000
test,exercise_bike.wav,104427,16000
test,exercise_bike.wav,703989,16000
test,dude_miaowing.wav,895800,16000
test,exercise_bike.wav,694636,16000
test,dude_miaowing.wav,948649,16000
test,pink_noise.wav,372796,16000
test,doing_the_dishes.wav,559298,16000
test,white_noise.wav,247405,16000
test,pink_noise.wav,556019,16000
test,exercise_bike.wav,198398,16000
test,dude_miaowing.wav,400663,16000
test,dude_miaowing.wav,673931,16000
test,pink_noise.wav,545982,16000
test,dude_miaowing.wav,563511,16000
test,white_noise.wav,864799,16000
test,running_tap.wav,806564,16000
test,pink_noise.wav,368906,16000
test,pink_noise.wav,508933,16000
test,exercise_bike.wav,21018,16000
test,white_noise.wav,556895,16000
test,exercise_bike.wav,635268,16000
test,pink_noise.wav,577510,16000
test,pink_noise.wav,435374,16000
test,dude_miaowing.wav,534001,16000
test,exercise_bike.wav,490437,16000
test,exercise_bike.wav,543132,16000
test,exercise_bike.wav,264076,16000
test,dude_miaowing.wav,451279,16000
test,running_tap.wav,362134,16000
test,doing_the_dishes.wav,1045830,16000
test,running_tap.wav,376160,16000
test,exercise_bike.wav,545748,16000
test,pink_noise.wav,496156,16000
test,white_noise.wav,236801,16000
test,doing_the_dishes.wav,141372,16000
test,dude_miaowing.wav,355223,16000
test,running_tap.wav,196516,16000
test,dude_miaowing.wav,291523,16000
test,running_tap.wav,609844,16000
test,doing_the_dishes.wav,188601,16000
test,exercise_bike.wav,242405,16000
test,running_tap.wav,770716,16000
test,doing_the_dishes.wav,944517,16000
test,doing_the_dishes.wav,682131,16000
test,white_noise.wav,226656,16000
test,pink_noise.wav,860779,16000
test,dude_miaowing.wav,251503,16000
test,exercise_bike.wav,18581,16000
test,doing_the_dishes.wav,835575,16000
test,doing_the_dishes.wav,177527,16000
test,running_tap.wav,357068,16000
test,dude_miaowing.wav,279080,16000
test,pink_noise.wav,822686,16000
test,pink_noise.wav,9812,16000
test,running_tap.wav,729304,16000
test,dude_miaowing.wav,285306,16000
test,white_noise.wav,478279,16000
test,pink_noise.wav,734238,16000
test,running_tap.wav,390531,16000
test,pink_noise.wav,775268,16000
test,white_noise.wav,587088,16000
test,pink_noise.wav,934574,16000
test,white_noise.wav,295066,16000
test,dude_miaowing.wav,365030,16000
test,exercise_bike.wav,885505,16000
test,pink_noise.wav,10990,16000
test,dude_miaowing.wav,565314,16000
test,pink_noise.wav,115401,16000
test,white_noise.wav,573768,16000
test,dude_miaowing.wav,516791,16000
test,dude_miaowing.wav,869757,16000
test,doing_the_dishes.wav,608165,16000
test,doing_the_dishes.wav,566371,16000
test,dude_miaowing.wav,694052,16000
test,doing_the_dishes.wav,1421786,16000
test,exercise_bike.wav,256046,16000
test,dude_miaowing.wav,674127,16000
test,white_noise.wav,645222,16000
test,doing_the_dishes.wav,29410,16000
test,exercise_bike.wav,484535,16000
test,doing_the_dishes.wav,1272531,16000
test,doing_the_dishes.wav,172385,16000
test,dude_miaowing.wav,118254,16000
test,doing_the_dishes.wav,1387806,16000
test,white_noise.wav,39043,16000
