rom_case,case_id,target,window_id,keyword_idx,keyword_margin,accept,candidate,streak,cooldown,armed,quiet_seen,detection,float_pred,float_gated
21,2305,9,4,3,8735,1,3,1,0,1,1,,3,3
21,2305,9,5,9,12899,1,9,1,0,1,1,,9,9
21,2305,9,6,9,5599,1,9,2,0,1,1,,9,9
21,2305,9,7,3,5014,1,3,1,0,1,1,,3,3
21,2305,9,8,3,13,0,0,0,0,1,1,,3,10
21,2305,9,9,3,5311,1,3,1,0,1,1,,3,3
21,2305,9,10,3,798,0,0,0,0,1,1,,3,10
21,2305,9,11,3,8315,1,3,1,0,1,1,,3,3
21,2305,9,12,8,8316,1,8,1,0,1,1,,8,8
21,2305,9,13,2,10610,1,2,1,0,1,1,,2,2
21,2305,9,14,8,2498,0,0,0,0,1,1,,8,10
21,2305,9,15,0,-1090,0,0,0,0,1,1,,10,10
21,2305,9,16,0,-14070,0,0,0,0,1,1,,10,10
21,2305,9,17,0,-21275,0,0,0,0,1,1,,10,10
21,2305,9,18,8,-39686,0,0,0,0,1,1,,10,10
21,2305,9,19,0,-35228,0,0,0,0,1,1,,10,10
21,2305,9,20,0,-40224,0,0,0,0,1,1,,10,10
22,2561,10,0,7,-41368,0,0,0,0,1,1,,10,10
22,2561,10,1,4,-20544,0,0,0,0,1,1,,10,10
22,2561,10,2,3,-15410,0,0,0,0,1,1,,10,10
22,2561,10,3,4,-2852,0,0,0,0,1,1,,10,10
22,2561,10,4,4,9348,1,4,1,0,1,1,,4,4
22,2561,10,5,4,4144,0,0,0,0,1,1,,4,10
22,2561,10,6,5,5887,1,5,1,0,1,1,,5,5
22,2561,10,7,5,7341,1,5,2,0,1,1,,5,5
22,2561,10,8,7,14110,1,7,1,0,1,1,,7,7
22,2561,10,9,4,8184,1,4,1,0,1,1,,4,4
22,2561,10,10,2,-39492,0,0,0,0,1,1,,10,10
22,2561,10,11,8,-33915,0,0,0,0,1,1,,10,10
22,2561,10,12,0,-15009,0,0,0,0,1,1,,10,10
22,2561,10,13,3,-17903,0,0,0,0,1,1,,10,10
22,2561,10,14,0,-9307,0,0,0,0,1,1,,10,10
22,2561,10,15,0,-14689,0,0,0,0,1,1,,10,10
22,2561,10,16,0,-1632,0,0,0,0,1,1,,10,10
22,2561,10,17,0,-13450,0,0,0,0,1,1,,10,10
22,2561,10,18,0,-3591,0,0,0,0,1,1,,10,10
22,2561,10,19,0,-25435,0,0,0,0,1,1,,10,10
22,2561,10,20,0,-33074,0,0,0,0,1,1,,10,10
23,2817,11,0,7,-47112,0,0,0,0,1,1,,10,10
23,2817,11,1,7,-22186,0,0,0,0,1,1,,10,10
23,2817,11,2,7,1729,0,0,0,0,1,1,,7,10
23,2817,11,3,7,5736,1,7,1,0,1,1,,7,7
23,2817,11,4,0,11356,1,0,1,0,1,1,,0,0
23,2817,11,5,7,10910,1,7,1,0,1,1,,7,7
23,2817,11,6,9,356,0,0,0,0,1,1,,9,10
23,2817,11,7,7,-6017,0,0,0,0,1,1,,11,11
23,2817,11,8,2,1064,0,0,0,0,1,1,,2,10
23,2817,11,9,2,-5016,0,0,0,0,1,1,,11,11
23,2817,11,10,8,-16610,0,0,0,0,1,1,,11,11
23,2817,11,11,9,-18543,0,0,0,0,1,1,,11,11
23,2817,11,12,5,-20632,0,0,0,0,1,1,,11,11
23,2817,11,13,4,-11425,0,0,0,0,1,1,,11,11
23,2817,11,14,4,-9598,0,0,0,0,1,1,,11,11
23,2817,11,15,4,-2998,0,0,0,0,1,1,,11,11
23,2817,11,16,4,-2369,0,0,0,0,1,1,,10,10
23,2817,11,17,4,15478,1,4,1,0,1,1,,4,4
23,2817,11,18,4,2471,0,0,0,0,1,1,,4,10
23,2817,11,19,2,-42652,0,0,0,0,1,1,,10,10
23,2817,11,20,8,-51382,0,0,0,0,1,1,,10,10
24,2,0,0,7,-41412,0,0,0,0,1,1,,10,10
24,2,0,1,0,-36352,0,0,0,0,1,1,,10,10
24,2,0,2,7,-23819,0,0,0,0,1,1,,10,10
24,2,0,3,0,-28081,0,0,0,0,1,1,,10,10
24,2,0,4,0,-26919,0,0,0,0,1,1,,10,10
24,2,0,5,0,4822,1,0,1,0,1,1,,0,0
24,2,0,6,0,2820,0,0,0,0,1,1,,0,10
24,2,0,7,0,10855,1,0,1,0,1,1,,0,0
24,2,0,8,0,14470,1,0,2,0,1,1,,0,0
24,2,0,9,0,13420,1,0,3,0,1,1,,0,0
24,2,0,10,0,28536,1,0,4,0,1,1,,0,0
24,2,0,11,0,13694,1,0,0,10,0,0,0,0,0
24,2,0,12,0,10585,1,0,0,9,0,0,,0,0
24,2,0,13,0,10465,1,0,0,8,0,0,,0,0
24,2,0,14,6,-902,0,0,0,7,0,1,,11,11
24,2,0,15,3,755,0,0,0,6,0,1,,3,10
24,2,0,16,3,5580,1,0,0,5,0,1,,3,3
24,2,0,17,7,-12356,0,0,0,4,0,1,,10,10
24,2,0,18,0,-13666,0,0,0,3,0,1,,10,10
24,2,0,19,7,-28790,0,0,0,2,0,1,,10,10
24,2,0,20,7,-37601,0,0,0,1,0,1,,10,10
25,258,1,0,7,-38497,0,0,0,0,1,1,,10,10
25,258,1,1,7,-30657,0,0,0,0,1,1,,10,10
25,258,1,2,7,-16498,0,0,0,0,1,1,,10,10
25,258,1,3,6,-3962,0,0,0,0,1,1,,10,10
25,258,1,4,3,1334,0,0,0,0,1,1,,3,10
25,258,1,5,7,7523,1,7,1,0,1,1,,7,7
25,258,1,6,8,-1928,0,0,0,0,1,1,,11,11
25,258,1,7,1,9209,1,1,1,0,1,1,,1,1
25,258,1,8,1,12652,1,1,2,0,1,1,,1,1
25,258,1,9,1,11950,1,1,3,0,1,1,,1,1
25,258,1,10,1,8459,1,1,4,0,1,1,,1,1
25,258,1,11,1,5974,1,0,0,10,0,0,1,1,1
25,258,1,12,1,10986,1,0,0,9,0,0,,1,1
25,258,1,13,1,7456,1,0,0,8,0,0,,1,1
25,258,1,14,1,8066,1,0,0,7,0,0,,1,1
25,258,1,15,1,4135,0,0,0,6,0,1,,1,10
25,258,1,16,7,-24663,0,0,0,5,0,1,,10,10
25,258,1,17,7,-21784,0,0,0,4,0,1,,10,10
25,258,1,18,7,-7891,0,0,0,3,0,1,,10,10
25,258,1,19,7,-27876,0,0,0,2,0,1,,10,10
25,258,1,20,7,-37601,0,0,0,1,0,1,,10,10
26,514,2,0,7,-47112,0,0,0,0,1,1,,10,10
26,514,2,1,0,-29891,0,0,0,0,1,1,,10,10
26,514,2,2,7,-18212,0,0,0,0,1,1,,10,10
26,514,2,3,7,-14581,0,0,0,0,1,1,,10,10
26,514,2,4,2,-2490,0,0,0,0,1,1,,10,10
26,514,2,5,2,14598,1,2,1,0,1,1,,2,2
26,514,2,6,2,13911,1,2,2,0,1,1,,2,2
26,514,2,7,2,9358,1,2,3,0,1,1,,2,2
26,514,2,8,2,16684,1,2,4,0,1,1,,2,2
26,514,2,9,2,13040,1,0,0,10,0,0,2,2,2
26,514,2,10,2,2580,0,0,0,9,0,1,,2,10
26,514,2,11,2,2483,0,0,0,8,0,1,,2,10
26,514,2,12,2,2684,0,0,0,7,0,1,,2,10
26,514,2,13,2,1363,0,0,0,6,0,1,,2,10
26,514,2,14,3,2091,0,0,0,5,0,1,,3,10
26,514,2,15,3,4755,1,0,0,4,0,1,,3,3
26,514,2,16,3,5500,1,0,0,3,0,1,,3,3
26,514,2,17,3,538,0,0,0,2,0,1,,3,10
26,514,2,18,7,-1480,0,0,0,1,0,1,,10,10
26,514,2,19,3,-12300,0,0,0,0,1,1,,10,10
26,514,2,20,2,-21509,0,0,0,0,1,1,,10,10
27,770,3,0,0,-28273,0,0,0,0,1,1,,10,10
27,770,3,1,0,-19716,0,0,0,0,1,1,,10,10
27,770,3,2,3,-10700,0,0,0,0,1,1,,10,10
27,770,3,3,0,-11407,0,0,0,0,1,1,,10,10
27,770,3,4,3,9380,1,3,1,0,1,1,,3,3
27,770,3,5,3,9235,1,3,2,0,1,1,,3,3
27,770,3,6,3,14175,1,3,3,0,1,1,,3,3
27,770,3,7,3,11768,1,3,4,0,1,1,,3,3
27,770,3,8,3,22007,1,0,0,10,0,0,3,3,3
27,770,3,9,3,26312,1,0,0,9,0,0,,3,3
27,770,3,10,3,28454,1,0,0,8,0,0,,3,3
27,770,3,11,3,23743,1,0,0,7,0,0,,3,3
27,770,3,12,3,22181,1,0,0,6,0,0,,3,3
27,770,3,13,3,28916,1,0,0,5,0,0,,3,3
27,770,3,14,3,27889,1,0,0,4,0,0,,3,3
27,770,3,15,3,22633,1,0,0,3,0,0,,3,3
27,770,3,16,3,13254,1,0,0,2,0,0,,3,3
27,770,3,17,6,14433,1,0,0,1,0,0,,6,6
27,770,3,18,9,-11156,0,0,0,0,1,1,,10,10
27,770,3,19,2,-33357,0,0,0,0,1,1,,10,10
27,770,3,20,2,-48623,0,0,0,0,1,1,,10,10
28,1026,4,0,3,-34573,0,0,0,0,1,1,,10,10
28,1026,4,1,3,-33113,0,0,0,0,1,1,,10,10
28,1026,4,2,2,-26689,0,0,0,0,1,1,,10,10
28,1026,4,3,4,-70,0,0,0,0,1,1,,10,10
28,1026,4,4,4,13350,1,4,1,0,1,1,,4,4
28,1026,4,5,4,15655,1,4,2,0,1,1,,4,4
28,1026,4,6,4,19166,1,4,3,0,1,1,,4,4
28,1026,4,7,4,14193,1,4,4,0,1,1,,4,4
28,1026,4,8,5,17556,1,5,1,0,1,1,,5,5
28,1026,4,9,4,20989,1,4,1,0,1,1,,4,4
28,1026,4,10,5,21376,1,5,1,0,1,1,,5,5
28,1026,4,11,4,20154,1,4,1,0,1,1,,4,4
28,1026,4,12,7,9076,1,7,1,0,1,1,,7,7
28,1026,4,13,6,884,0,0,0,0,1,1,,6,10
28,1026,4,14,6,8300,1,6,1,0,1,1,,6,6
28,1026,4,15,6,5353,1,6,2,0,1,1,,6,6
28,1026,4,16,6,3299,0,0,0,0,1,1,,6,10
28,1026,4,17,7,13706,1,7,1,0,1,1,,7,7
28,1026,4,18,7,4169,0,0,0,0,1,1,,7,7
28,1026,4,19,7,-19423,0,0,0,0,1,1,,10,10
28,1026,4,20,6,-27583,0,0,0,0,1,1,,10,10
29,1282,5,0,0,-38529,0,0,0,0,1,1,,10,10
29,1282,5,1,0,-22227,0,0,0,0,1,1,,10,10
29,1282,5,2,0,-10549,0,0,0,0,1,1,,10,10
29,1282,5,3,0,-10838,0,0,0,0,1,1,,10,10
29,1282,5,4,0,935,0,0,0,0,1,1,,0,10
29,1282,5,5,0,1181,0,0,0,0,1,1,,0,10
29,1282,5,6,5,6446,1,5,1,0,1,1,,5,5
29,1282,5,7,5,15207,1,5,2,0,1,1,,5,5
29,1282,5,8,5,20827,1,5,3,0,1,1,,5,5
29,1282,5,9,5,25397,1,5,4,0,1,1,,5,5
29,1282,5,10,5,27158,1,0,0,10,0,0,5,5,5
29,1282,5,11,5,32907,1,0,0,9,0,0,,5,5
29,1282,5,12,5,28158,1,0,0,8,0,0,,5,5
29,1282,5,13,5,28628,1,0,0,7,0,0,,5,5
29,1282,5,14,5,28413,1,0,0,6,0,0,,5,5
29,1282,5,15,5,25561,1,0,0,5,0,0,,5,5
29,1282,5,16,5,14400,1,0,0,4,0,0,,5,5
29,1282,5,17,4,-11399,0,0,0,3,0,1,,10,10
29,1282,5,18,2,-40113,0,0,0,2,0,1,,10,10
29,1282,5,19,0,-26633,0,0,0,1,0,1,,10,10
29,1282,5,20,0,-38273,0,0,0,0,1,1,,10,10
30,1538,6,0,2,-30772,0,0,0,0,1,1,,10,10
30,1538,6,1,3,-25925,0,0,0,0,1,1,,10,10
30,1538,6,2,3,-22191,0,0,0,0,1,1,,10,10
30,1538,6,3,2,-5579,0,0,0,0,1,1,,10,10
30,1538,6,4,6,7627,1,6,1,0,1,1,,6,6
30,1538,6,5,6,13437,1,6,2,0,1,1,,6,6
30,1538,6,6,6,20985,1,6,3,0,1,1,,6,6
30,1538,6,7,6,21815,1,6,4,0,1,1,,6,6
30,1538,6,8,6,21673,1,0,0,10,0,0,6,6,6
30,1538,6,9,6,28485,1,0,0,9,0,0,,6,6
30,1538,6,10,6,21419,1,0,0,8,0,0,,6,6
30,1538,6,11,6,22902,1,0,0,7,0,0,,6,6
30,1538,6,12,6,15588,1,0,0,6,0,0,,6,6
30,1538,6,13,6,11783,1,0,0,5,0,0,,6,6
30,1538,6,14,3,6520,1,0,0,4,0,0,,3,3
30,1538,6,15,6,-2493,0,0,0,3,0,1,,10,10
30,1538,6,16,8,-7224,0,0,0,2,0,1,,10,10
30,1538,6,17,8,-37159,0,0,0,1,0,1,,10,10
30,1538,6,18,8,-45490,0,0,0,0,1,1,,10,10
30,1538,6,19,8,-47085,0,0,0,0,1,1,,10,10
30,1538,6,20,8,-48619,0,0,0,0,1,1,,10,10
31,1794,7,0,7,-37601,0,0,0,0,1,1,,10,10
31,1794,7,1,0,-28469,0,0,0,0,1,1,,10,10
31,1794,7,2,0,-18249,0,0,0,0,1,1,,10,10
31,1794,7,3,7,-7852,0,0,0,0,1,1,,10,10
31,1794,7,4,7,-13151,0,0,0,0,1,1,,10,10
31,1794,7,5,7,-9146,0,0,0,0,1,1,,10,10
31,1794,7,6,7,13568,1,7,1,0,1,1,,7,7
31,1794,7,7,7,12053,1,7,2,0,1,1,,7,7
31,1794,7,8,7,19495,1,7,3,0,1,1,,7,7
31,1794,7,9,7,20545,1,7,4,0,1,1,,7,7
31,1794,7,10,7,18509,1,0,0,10,0,0,7,7,7
31,1794,7,11,7,23634,1,0,0,9,0,0,,7,7
31,1794,7,12,7,17219,1,0,0,8,0,0,,7,7
31,1794,7,13,7,20174,1,0,0,7,0,0,,7,7
31,1794,7,14,7,23064,1,0,0,6,0,0,,7,7
31,1794,7,15,8,10318,1,0,0,5,0,0,,8,8
31,1794,7,16,8,2011,0,0,0,4,0,1,,8,10
31,1794,7,17,4,-699,0,0,0,3,0,1,,11,11
31,1794,7,18,3,-6744,0,0,0,2,0,1,,10,10
31,1794,7,19,3,-16438,0,0,0,1,0,1,,10,10
31,1794,7,20,3,-17843,0,0,0,0,1,1,,10,10
32,2050,8,0,7,-46216,0,0,0,0,1,1,,10,10
32,2050,8,1,7,-33708,0,0,0,0,1,1,,10,10
32,2050,8,2,7,-7630,0,0,0,0,1,1,,10,10
32,2050,8,3,7,-22260,0,0,0,0,1,1,,10,10
32,2050,8,4,7,-8576,0,0,0,0,1,1,,10,10
32,2050,8,5,7,3510,0,0,0,0,1,1,,7,10
32,2050,8,6,8,21494,1,8,1,0,1,1,,8,8
32,2050,8,7,8,19729,1,8,2,0,1,1,,8,8
32,2050,8,8,8,21211,1,8,3,0,1,1,,8,8
32,2050,8,9,8,25399,1,8,4,0,1,1,,8,8
32,2050,8,10,8,34806,1,0,0,10,0,0,8,8,8
32,2050,8,11,8,16546,1,0,0,9,0,0,,8,8
32,2050,8,12,3,10990,1,0,0,8,0,0,,3,3
32,2050,8,13,3,4406,1,0,0,7,0,0,,3,3
32,2050,8,14,3,7511,1,0,0,6,0,0,,3,3
32,2050,8,15,3,19765,1,0,0,5,0,0,,3,3
32,2050,8,16,3,16533,1,0,0,4,0,0,,3,3
32,2050,8,17,3,2436,0,0,0,3,0,1,,3,10
32,2050,8,18,3,-6305,0,0,0,2,0,1,,10,10
32,2050,8,19,3,-20204,0,0,0,1,0,1,,10,10
32,2050,8,20,3,-35318,0,0,0,0,1,1,,10,10
33,2306,9,0,7,-36736,0,0,0,0,1,1,,10,10
33,2306,9,1,3,-13184,0,0,0,0,1,1,,10,10
33,2306,9,2,3,-14628,0,0,0,0,1,1,,10,10
33,2306,9,3,3,-2515,0,0,0,0,1,1,,10,10
33,2306,9,4,3,-4140,0,0,0,0,1,1,,10,10
33,2306,9,5,3,12041,1,3,1,0,1,1,,3,3
33,2306,9,6,9,14475,1,9,1,0,1,1,,9,9
33,2306,9,7,9,20417,1,9,2,0,1,1,,9,9
33,2306,9,8,9,22255,1,9,3,0,1,1,,9,9
33,2306,9,9,9,24642,1,9,4,0,1,1,,9,9
33,2306,9,10,9,21368,1,0,0,10,0,0,9,9,9
33,2306,9,11,9,13221,1,0,0,9,0,0,,9,9
33,2306,9,12,9,14925,1,0,0,8,0,0,,9,9
33,2306,9,13,9,14364,1,0,0,7,0,0,,9,9
33,2306,9,14,9,11390,1,0,0,6,0,0,,9,9
33,2306,9,15,9,7430,1,0,0,5,0,0,,9,9
33,2306,9,16,9,2651,0,0,0,4,0,1,,9,10
33,2306,9,17,0,716,0,0,0,3,0,1,,0,10
33,2306,9,18,0,-8621,0,0,0,2,0,1,,10,10
33,2306,9,19,0,-27665,0,0,0,1,0,1,,10,10
33,2306,9,20,0,-23299,0,0,0,0,1,1,,10,10
34,2562,10,0,7,-39338,0,0,0,0,1,1,,10,10
34,2562,10,1,7,-16982,0,0,0,0,1,1,,10,10
34,2562,10,2,4,-9544,0,0,0,0,1,1,,10,10
34,2562,10,3,7,-7159,0,0,0,0,1,1,,10,10
34,2562,10,4,7,1620,0,0,0,0,1,1,,7,10
34,2562,10,5,7,10439,1,7,1,0,1,1,,7,7
34,2562,10,6,7,5860,1,7,2,0,1,1,,7,7
34,2562,10,7,4,17466,1,4,1,0,1,1,,4,4
34,2562,10,8,7,17567,1,7,1,0,1,1,,7,7
34,2562,10,9,7,3023,0,0,0,0,1,1,,7,10
34,2562,10,10,0,-27758,0,0,0,0,1,1,,10,10
34,2562,10,11,3,-34401,0,0,0,0,1,1,,10,10
34,2562,10,12,3,-29097,0,0,0,0,1,1,,10,10
34,2562,10,13,3,-900,0,0,0,0,1,1,,10,10
34,2562,10,14,3,-17242,0,0,0,0,1,1,,10,10
34,2562,10,15,3,-14032,0,0,0,0,1,1,,10,10
34,2562,10,16,3,-12433,0,0,0,0,1,1,,10,10
34,2562,10,17,3,-25957,0,0,0,0,1,1,,10,10
34,2562,10,18,3,-21527,0,0,0,0,1,1,,10,10
34,2562,10,19,7,-14883,0,0,0,0,1,1,,10,10
34,2562,10,20,2,-21509,0,0,0,0,1,1,,10,10
35,2818,11,0,2,-41541,0,0,0,0,1,1,,10,10
35,2818,11,1,2,-33631,0,0,0,0,1,1,,10,10
35,2818,11,2,0,-27171,0,0,0,0,1,1,,10,10
35,2818,11,3,3,-21757,0,0,0,0,1,1,,10,10
35,2818,11,4,3,-2161,0,0,0,0,1,1,,10,10
35,2818,11,5,0,-4385,0,0,0,0,1,1,,10,10
35,2818,11,6,9,-16156,0,0,0,0,1,1,,11,11
35,2818,11,7,5,-11247,0,0,0,0,1,1,,11,11
35,2818,11,8,9,-11841,0,0,0,0,1,1,,11,11
35,2818,11,9,9,-16253,0,0,0,0,1,1,,11,11
35,2818,11,10,9,-21157,0,0,0,0,1,1,,11,11
35,2818,11,11,9,-16622,0,0,0,0,1,1,,11,11
35,2818,11,12,5,-18128,0,0,0,0,1,1,,11,11
35,2818,11,13,5,-12391,0,0,0,0,1,1,,11,11
35,2818,11,14,5,-11367,0,0,0,0,1,1,,11,11
35,2818,11,15,5,-6450,0,0,0,0,1,1,,11,11
35,2818,11,16,5,-1664,0,0,0,0,1,1,,11,11
35,2818,11,17,4,-23041,0,0,0,0,1,1,,10,10
35,2818,11,18,4,-31821,0,0,0,0,1,1,,10,10
35,2818,11,19,8,-36829,0,0,0,0,1,1,,10,10
35,2818,11,20,4,-40346,0,0,0,0,1,1,,10,10
36,3,0,0,3,-33173,0,0,0,0,1,1,,10,10
36,3,0,1,7,-13514,0,0,0,0,1,1,,10,10
36,3,0,2,6,-3836,0,0,0,0,1,1,,10,10
36,3,0,3,3,5247,1,3,1,0,1,1,,3,3
36,3,0,4,3,-17346,0,0,0,0,1,1,,10,10
36,3,0,5,3,13365,1,3,1,0,1,1,,3,3
36,3,0,6,0,13492,1,0,1,0,1,1,,0,0
36,3,0,7,0,23930,1,0,2,0,1,1,,0,0
36,3,0,8,0,28798,1,0,3,0,1,1,,0,0
36,3,0,9,0,30039,1,0,4,0,1,1,,0,0
36,3,0,10,0,36806,1,0,0,10,0,0,0,0,0
36,3,0,11,0,14631,1,0,0,9,0,0,,0,0
36,3,0,12,0,16220,1,0,0,8,0,0,,0,0
36,3,0,13,0,7954,1,0,0,7,0,0,,0,0
36,3,0,14,7,5357,1,0,0,6,0,0,,7,7
36,3,0,15,6,14271,1,0,0,5,0,0,,6,6
36,3,0,16,9,-2223,0,0,0,4,0,1,,10,10
36,3,0,17,6,-7801,0,0,0,3,0,1,,10,10
36,3,0,18,7,-11841,0,0,0,2,0,1,,10,10
36,3,0,19,7,-29471,0,0,0,1,0,1,,10,10
36,3,0,20,7,-41628,0,0,0,0,1,1,,10,10
37,259,1,0,0,-41109,0,0,0,0,1,1,,10,10
37,259,1,1,0,-19363,0,0,0,0,1,1,,10,10
37,259,1,2,9,-29513,0,0,0,0,1,1,,10,10
37,259,1,3,0,-17780,0,0,0,0,1,1,,10,10
37,259,1,4,0,-5114,0,0,0,0,1,1,,10,10
37,259,1,5,0,12258,1,0,1,0,1,1,,0,0
37,259,1,6,1,9847,1,1,1,0,1,1,,1,1
37,259,1,7,1,13388,1,1,2,0,1,1,,1,1
37,259,1,8,1,12554,1,1,3,0,1,1,,1,1
37,259,1,9,1,11258,1,1,4,0,1,1,,1,1
37,259,1,10,1,14641,1,0,0,10,0,0,1,1,1
37,259,1,11,1,15460,1,0,0,9,0,0,,1,1
37,259,1,12,1,12892,1,0,0,8,0,0,,1,1
37,259,1,13,1,13094,1,0,0,7,0,0,,1,1
37,259,1,14,3,6182,1,0,0,6,0,0,,3,3
37,259,1,15,9,-4592,0,0,0,5,0,1,,11,11
37,259,1,16,3,-421,0,0,0,4,0,1,,10,10
37,259,1,17,0,2410,0,0,0,3,0,1,,0,10
37,259,1,18,0,-21797,0,0,0,2,0,1,,10,10
37,259,1,19,8,-31666,0,0,0,1,0,1,,10,10
37,259,1,20,8,-39500,0,0,0,0,1,1,,10,10
38,515,2,0,7,-45350,0,0,0,0,1,1,,10,10
38,515,2,1,3,-22207,0,0,0,0,1,1,,10,10
38,515,2,2,7,-12827,0,0,0,0,1,1,,10,10
38,515,2,3,7,-12302,0,0,0,0,1,1,,10,10
38,515,2,4,2,1023,0,0,0,0,1,1,,2,10
38,515,2,5,2,10961,1,2,1,0,1,1,,2,2
38,515,2,6,2,16597,1,2,2,0,1,1,,2,2
38,515,2,7,2,15559,1,2,3,0,1,1,,2,2
38,515,2,8,2,24398,1,2,4,0,1,1,,2,2
38,515,2,9,2,33486,1,0,0,10,0,0,2,2,2
38,515,2,10,2,15243,1,0,0,9,0,0,,2,2
38,515,2,11,2,19092,1,0,0,8,0,0,,2,2
38,515,2,12,2,5174,1,0,0,7,0,0,,2,2
38,515,2,13,2,8609,1,0,0,6,0,0,,2,2
38,515,2,14,6,4478,1,0,0,5,0,0,,6,6
38,515,2,15,7,7297,1,0,0,4,0,0,,7,7
38,515,2,16,7,2672,0,0,0,3,0,1,,7,10
38,515,2,17,7,7209,1,0,0,2,0,1,,7,7
38,515,2,18,7,-762,0,0,0,1,0,1,,10,10
38,515,2,19,7,-15172,0,0,0,0,1,1,,10,10
38,515,2,20,7,-38866,0,0,0,0,1,1,,10,10
39,771,3,0,3,-49576,0,0,0,0,1,1,,10,10
39,771,3,1,3,-20590,0,0,0,0,1,1,,10,10
39,771,3,2,3,-3614,0,0,0,0,1,1,,10,10
39,771,3,3,3,1601,0,0,0,0,1,1,,3,10
39,771,3,4,3,8102,1,3,1,0,1,1,,3,3
39,771,3,5,3,4518,1,3,2,0,1,1,,3,3
39,771,3,6,3,18864,1,3,3,0,1,1,,3,3
39,771,3,7,3,13487,1,3,4,0,1,1,,3,3
39,771,3,8,3,12139,1,0,0,10,0,0,3,3,3
39,771,3,9,3,8649,1,0,0,9,0,0,,3,3
39,771,3,10,3,13507,1,0,0,8,0,0,,3,3
39,771,3,11,3,2618,0,0,0,7,0,1,,3,10
39,771,3,12,3,6713,1,0,0,6,0,1,,3,3
39,771,3,13,3,23418,1,0,0,5,0,1,,3,3
39,771,3,14,3,16457,1,0,0,4,0,1,,3,3
39,771,3,15,3,4342,1,0,0,3,0,1,,3,3
39,771,3,16,3,7300,1,0,0,2,0,1,,3,3
39,771,3,17,3,11459,1,0,0,1,0,1,,3,3
39,771,3,18,3,-11983,0,0,0,0,1,1,,10,10
39,771,3,19,3,-18469,0,0,0,0,1,1,,10,10
39,771,3,20,3,-41471,0,0,0,0,1,1,,10,10
40,1027,4,0,3,-31376,0,0,0,0,1,1,,10,10
40,1027,4,1,3,-12343,0,0,0,0,1,1,,10,10
40,1027,4,2,8,1631,0,0,0,0,1,1,,8,10
40,1027,4,3,2,1526,0,0,0,0,1,1,,2,10
40,1027,4,4,7,13416,1,7,1,0,1,1,,7,7
40,1027,4,5,7,18463,1,7,2,0,1,1,,7,7
40,1027,4,6,8,262,0,0,0,0,1,1,,8,10
40,1027,4,7,0,-2565,0,0,0,0,1,1,,11,11
40,1027,4,8,4,20532,1,4,1,0,1,1,,4,4
40,1027,4,9,4,26830,1,4,2,0,1,1,,4,4
40,1027,4,10,4,25357,1,4,3,0,1,1,,4,4
40,1027,4,11,4,31841,1,4,4,0,1,1,,4,4
40,1027,4,12,4,28287,1,0,0,10,0,0,4,4,4
40,1027,4,13,4,31770,1,0,0,9,0,0,,4,4
40,1027,4,14,4,33946,1,0,0,8,0,0,,4,4
40,1027,4,15,4,38114,1,0,0,7,0,0,,4,4
40,1027,4,16,4,25096,1,0,0,6,0,0,,4,4
40,1027,4,17,2,-27746,0,0,0,5,0,1,,10,10
40,1027,4,18,2,-34465,0,0,0,4,0,1,,10,10
40,1027,4,19,0,-36289,0,0,0,3,0,1,,10,10
40,1027,4,20,0,-36656,0,0,0,2,0,1,,10,10
41,1283,5,0,7,-40155,0,0,0,0,1,1,,10,10
41,1283,5,1,0,-24787,0,0,0,0,1,1,,10,10
41,1283,5,2,0,-26959,0,0,0,0,1,1,,10,10
41,1283,5,3,0,-12920,0,0,0,0,1,1,,10,10
41,1283,5,4,0,3079,0,0,0,0,1,1,,0,10
41,1283,5,5,3,4257,0,0,0,0,1,1,,3,10
41,1283,5,6,3,6330,1,3,1,0,1,1,,3,3
41,1283,5,7,5,7779,1,5,1,0,1,1,,5,5
41,1283,5,8,5,9541,1,5,2,0,1,1,,5,5
41,1283,5,9,5,13852,1,5,3,0,1,1,,5,5
41,1283,5,10,5,13330,1,5,4,0,1,1,,5,5
41,1283,5,11,5,21731,1,0,0,10,0,0,5,5,5
41,1283,5,12,5,16926,1,0,0,9,0,0,,5,5
41,1283,5,13,5,18586,1,0,0,8,0,0,,5,5
41,1283,5,14,5,17049,1,0,0,7,0,0,,5,5
41,1283,5,15,4,12368,1,0,0,6,0,0,,4,4
41,1283,5,16,4,14474,1,0,0,5,0,0,,4,4
41,1283,5,17,2,-6873,0,0,0,4,0,1,,10,10
41,1283,5,18,0,-22784,0,0,0,3,0,1,,10,10
41,1283,5,19,0,-29932,0,0,0,2,0,1,,10,10
41,1283,5,20,0,-36054,0,0,0,1,0,1,,10,10
42,1539,6,0,2,-27404,0,0,0,0,1,1,,10,10
42,1539,6,1,8,-23736,0,0,0,0,1,1,,10,10
42,1539,6,2,0,-10610,0,0,0,0,1,1,,10,10
42,1539,6,3,2,-7756,0,0,0,0,1,1,,10,10
42,1539,6,4,5,1444,0,0,0,0,1,1,,5,10
42,1539,6,5,6,8145,1,6,1,0,1,1,,6,6
42,1539,6,6,6,18592,1,6,2,0,1,1,,6,6
42,1539,6,7,6,22944,1,6,3,0,1,1,,6,6
42,1539,6,8,6,25819,1,6,4,0,1,1,,6,6
42,1539,6,9,6,18085,1,0,0,10,0,0,6,6,6
42,1539,6,10,6,18855,1,0,0,9,0,0,,6,6
